공원명,공원구분,소재지지번주소,위도,경도,공원면적,데이터기준일자
한아름,어린이공원,서울특별시 중랑구 신내동 656-1,37.61328191,127.0941169,2005.7,2026-02-25
꽃피울,어린이공원,서울특별시 중랑구 신내동 660-1,37.60842712,127.0940364,1500.1,2026-02-25
신  현,어린이공원,서울특별시 중랑구 상봉동 484-1,37.60347172,127.0897486,1492.3,2026-02-25
망우동,어린이공원,서울특별시 중랑구 망우동 583-2,37.60215539,127.1038444,2908.8,2026-02-25
등나무,어린이공원,서울특별시 중랑구 망우동 492-6,37.59773924,127.0966044,988.1,2026-02-25
갓바위,어린이공원,서울특별시 중랑구 망우동 155-2,37.59914936,127.1035307,996.0,2026-02-25
방  죽,어린이공원,서울특별시 중랑구 망우동 344-11,37.60240392,127.1026933,1002.3,2026-02-25
새  싹,어린이공원,서울특별시 중랑구 면목동 1545-3,37.58228867,127.083337,6793.5,2026-02-25
묵  동,어린이공원,서울특별시 중랑구 묵동 396-1,37.61712154,127.0813554,1686.9,2026-02-25
푸름소공원,소공원,서울특별시 중랑구 묵동 164-52,37.61531263,127.078096,165.9,2026-02-25
마중소공원,소공원,서울특별시 중랑구 묵동 396-2,37.614773,127.0824509,854.6,2026-02-25
빛길소공원,소공원,서울특별시 중랑구 면목동 1537-1,37.57193391,127.086431,1221.8,2026-02-25
꽃가람소공원,소공원,서울특별시 중랑구 면목동 1544-2,37.581647,127.078936,1261.8,2026-02-25
소담소공원,소공원,서울특별시 중랑구 면목동 1548-1,37.572832,127.085867,500.2,2026-02-25
면목어울소공원,소공원,서울특별시 중랑구 면목동 1549-1,37.586168,127.096224,446.7,2026-02-25
소  파,어린이공원,서울특별시 중랑구 면목동 42-1,37.58921984,127.0956963,1015.5,2026-02-25
섬  들,어린이공원,서울특별시 중랑구 면목동 86-3,37.59148188,127.0925459,1005.0,2026-02-25
한  신,어린이공원,서울특별시 중랑구 면목동 178-19,37.58816879,127.0769075,995.4,2026-02-25
이  화,어린이공원,서울특별시 중랑구 면목동 30-38,37.58701827,127.1003895,215.0,2026-02-25
꿈마루,어린이공원,서울특별시 중랑구 면목동 1543-2,37.58031623,127.093536,1578.6,2026-02-25
