공원명,공원구분,소재지지번주소,위도,경도,공원면적,데이터기준일자
화랑공원,어린이공원,서울특별시 강동구 천호2동 431-2,37.540033,127.123192,220.0,2023-08-18
꿈나래공원,어린이공원,서울특별시 강동구 고덕1동 536,37.5608275,127.153742,1500.0,2023-08-18
곰돌이공원,어린이공원,서울특별시 강동구 고덕1동 308,37.556235,127.154997,1983.0,2023-08-18
한우물공원,어린이공원,서울특별시 강동구 고덕2동 253,37.561635,127.162736,1500.0,2023-08-18
무지개공원,어린이공원,서울특별시 강동구 고덕2동 219,37.559162,127.164191,1967.5,2023-08-18
말우물공원,어린이공원,서울특별시 강동구 고덕2동 178,37.560012,127.169476,1619.1,2023-08-18
미리내공원,어린이공원,서울특별시 강동구 상일동 122,37.554712,127.167908,4286.2,2023-08-18
동자공원,어린이공원,서울특별시 강동구 상일동 132,37.552388,127.167009,1520.8,2023-08-18
게내공원,어린이공원,서울특별시 강동구 상일동 278,37.549262,127.171472,1500.0,2023-08-18
까치공원,어린이공원,서울특별시 강동구 상일동 177,37.547741,127.1621552,1965.8,2023-08-18
하늬공원,어린이공원,서울특별시 강동구 상일동 175,37.546126,127.1597286,2233.2,2023-08-18
파랑새공원,어린이공원,서울특별시 강동구 명일2동 258,37.547964,127.150864,2017.3,2023-08-18
은하수공원,어린이공원,서울특별시 강동구 명일2동 55,37.552017,127.1435031,2018.0,2023-08-18
진달래공원,어린이공원,서울특별시 강동구 명일2동 43,37.5521507,127.1436747,2024.0,2023-08-18
