공원명,공원구분,소재지지번주소,위도,경도,공원면적,데이터기준일자
몽촌,어린이공원,서울특별시 송파구 방이동 150,37.51293389,127.114841,1560.8,2024-08-12
무궁화,어린이공원,서울특별시 송파구 가락동 134,37.49319401,127.127074,1500.0,2024-08-12
문현,어린이공원,서울특별시 송파구 장지동 838-1,37.481238,127.128143,1523.0,2024-08-12
반딧불,어린이공원,서울특별시 송파구 문정동 47,37.48788796,127.1241012,1489.2,2024-08-12
방잇골,어린이공원,서울특별시 송파구 방이동 70-1,37.51341106,127.110304,1629.6,2024-08-12
방죽,어린이공원,서울특별시 송파구 가락본동 28,37.500653,127.122796,1492.1,2024-08-12
배미골,어린이공원,서울특별시 송파구 거여동 291-1,37.490834,127.1471347,1500.1,2024-08-12
배밭,어린이공원,서울특별시 송파구 송파동 178,37.50160666,127.115347,1475.8,2024-08-12
버들,어린이공원,서울특별시 송파구 장지동 854-2,37.478761,127.133147,1886.0,2024-08-12
벌말,어린이공원,서울특별시 송파구 오금동 132,37.501638,127.140281,1502.1,2024-08-12
복숭아,어린이공원,서울특별시 송파구 오금동 27,37.506812,127.131379,1500.3,2024-08-12
봉우리,어린이공원,서울특별시 송파구 가락본동 85,37.496495,127.119238,1495.2,2024-08-12
부렴,어린이공원,서울특별시 송파구 잠실본동 296,37.505621,127.079254,1659.8,2024-08-12
비둘기,어린이공원,서울특별시 송파구 방이동 195,37.512742,127.123352,1500.2,2024-08-12
비석거리,어린이공원,서울특별시 송파구 가락본동 96-15,37.494525,127.117497,1624.5,2024-08-12
뽕밭,어린이공원,서울특별시 송파구 잠실본동 220,37.507773,127.081067,1125.6,2024-08-12
삼밭,어린이공원,서울특별시 송파구 삼전동 70,37.49951865,127.092841,1646.1,2024-08-12
삼밭나루,어린이공원,서울특별시 송파구 삼전동 95,37.505115,127.091718,1434.1,2024-08-12
삼전,어린이공원,서울특별시 송파구 삼전동 51,37.50181092,127.090203,1644.7,2024-08-12
삼학사,어린이공원,서울특별시 송파구 삼전동 110-7,37.506232,127.095323,1648.0,2024-08-12
새마을,어린이공원,서울특별시 송파구 잠실본동 209-4,37.508222,127.086579,1667.3,2024-08-12
새말,어린이공원,서울특별시 송파구 가락동 145-10,37.494731,127.125727,1498.1,2024-08-12
새싹,어린이공원,서울특별시 송파구 송파동 107,37.50482351,127.112722,1806.4,2024-08-12
샛별,어린이공원,서울특별시 송파구 가락본동 51,37.497957,127.121754,1500.0,2024-08-12
샛팽이,어린이공원,서울특별시 송파구 가락동 170-6,37.496755,127.1339104,1500.7,2024-08-12
석촌,어린이공원,서울특별시 송파구 석촌동 27,37.505901,127.0998172,1638.4,2024-08-12
섬굴,어린이공원,서울특별시 송파구 마천동 128-2,37.496925,127.149266,368.0,2024-08-12
솔바람,어린이공원,서울특별시 송파구 장지동 843-1,37.47884273,127.129415,1500.0,2024-08-12
솔밭,어린이공원,서울특별시 송파구 방이동 214,37.509068,127.1236308,1500.1,2024-08-12
수정,어린이공원,서울특별시 송파구 문정동 23-5,37.48892043,127.126227,1494.6,2024-08-12
아랫말,어린이공원,서울특별시 송파구 오금동 123-2,37.50486252,127.137384,1500.0,2024-08-12
아랫바람,어린이공원,서울특별시 송파구 풍납동 306-9,37.532301,127.112232,198.0,2024-08-12
아름,어린이공원,서울특별시 송파구 석촌동 289-3,37.50336748,127.107059,2338.7,2024-08-12
안골,어린이공원,서울특별시 송파구 오금동 66-12,37.502813,127.135319,1500.1,2024-08-12
안산골,어린이공원,서울특별시 송파구 가락동 152-3,37.497609,127.1266918,1500.5,2024-08-12
어사,어린이공원,서울특별시 송파구 송파동 129,37.50731372,127.113002,1653.4,2024-08-12
영풍,어린이공원,서울특별시 송파구 거여동 16,37.49513234,127.142498,1500.4,2024-08-12
옛동산,어린이공원,서울특별시 송파구 방이동 121,37.50964937,127.115877,1266.3,2024-08-12
오동나무,어린이공원,서울특별시 송파구 오금동 84,37.506227,127.1339065,1500.0,2024-08-12
오봉산,어린이공원,서울특별시 송파구 석촌동 162,37.50612827,127.1023092,1508.0,2024-08-12
용마,어린이공원,서울특별시 송파구 마천동 45,37.49984042,127.148556,1500.3,2024-08-12
윗바람,어린이공원,서울특별시 송파구 풍납동 295-4,37.53437064,127.112122,291.0,2024-08-12
임금샘,어린이공원,서울특별시 송파구 방이동 189,37.51120967,127.125048,1500.3,2024-08-12
잔버들,어린이공원,서울특별시 송파구 거여동 135-46,37.497372,127.144299,303.0,2024-08-12
중대,어린이공원,서울특별시 송파구 송파동 188,37.499678,127.115427,1497.8,2024-08-12
진달래,어린이공원,서울특별시 송파구 잠실본동 338,37.503675,127.086313,1738.1,2024-08-12
천상,어린이공원,서울특별시 송파구 마천동 610,37.494277,127.1590674,12464.0,2024-08-12
초록,어린이공원,서울특별시 송파구 마천동 360,37.495639,127.156954,343.9,2024-08-12
큰바위,어린이공원,서울특별시 송파구 거여동 7,37.49811017,127.142529,1508.1,2024-08-12
투구봉,어린이공원,서울특별시 송파구 가락동 185,37.494001,127.135365,1502.9,2024-08-12
팔각정,어린이공원,서울특별시 송파구 가락본동 118,37.492637,127.124131,1497.5,2024-08-12
한샘,어린이공원,서울특별시 송파구 문정동 66,37.484765,127.1250089,1688.0,2024-08-12
향나무,어린이공원,서울특별시 송파구 거여동 293-2,37.48979171,127.1442044,1512.4,2024-08-12
훙이,어린이공원,서울특별시 송파구 가락본동 14,37.501139,127.1247542,1500.0,2024-08-12
늘푸른,소공원,서울특별시 송파구 마천동 578,37.49861927,127.1557171,921.0,2024-08-12
평화,소공원,서울특별시 송파구 방이동 42-2,37.516291,127.1119805,1651.3,2024-08-12
오금지구 수변공원,수변공원,서울특별시 송파구 오금동 97-21 일원,37.507619,127.136866,4302.0,2024-08-12
돌무데기놀이터,기타,서울특별시 송파구 마천동 277-52,37.492024,127.1572039,455.0,2024-08-12
